experiment_id,dataset,split,model_name,commit,metric_name,metric_value,seed,B,epoch
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5910,42,NaN,22
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6114,42,NaN,22
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5699,42,NaN,23
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5914,42,NaN,23
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5696,42,NaN,24
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5912,42,NaN,24
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5687,42,NaN,25
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5913,42,NaN,25
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5665,42,NaN,26
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5894,42,NaN,26
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5916,42,NaN,27
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6090,42,NaN,27
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5662,42,NaN,28
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5907,42,NaN,28
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5650,42,NaN,29
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5886,42,NaN,29
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5623,42,NaN,30
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5882,42,NaN,30
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5737,42,NaN,31
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5970,42,NaN,31
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5722,42,NaN,32
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5967,42,NaN,32
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5663,42,NaN,33
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5910,42,NaN,33
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5640,42,NaN,34
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5904,42,NaN,34
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5842,42,NaN,35
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.6031,42,NaN,35
gnn_reg_cip,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5672,42,NaN,36
gnn_reg_cip,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5946,42,NaN,36
