experiment_id,dataset,split,model_name,commit,metric_name,metric_value,seed,B,epoch
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5728,42,NaN,74
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5426,42,NaN,75
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5684,42,NaN,75
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5358,42,NaN,76
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5635,42,NaN,76
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5500,42,NaN,77
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5805,42,NaN,77
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5342,42,NaN,78
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5656,42,NaN,78
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5390,42,NaN,79
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5710,42,NaN,79
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5374,42,NaN,80
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5635,42,NaN,80
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5343,42,NaN,81
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5632,42,NaN,81
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5352,42,NaN,82
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5666,42,NaN,82
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5342,42,NaN,83
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5592,42,NaN,83
vanilla_gnn_reg,ZINC_SMALL,train,VanillaGNN,N/A,mae,0.5530,42,NaN,84
vanilla_gnn_reg,ZINC_SMALL,val,VanillaGNN,N/A,mae,0.5815,42,NaN,84
